time_utc,time_excel,latitude_decimal,longitude_decimal,elevation_meters
2025-05-10T11:12:05Z,45787.46672453704,37.54033,-88.97686,203.6680000000274
2025-05-10T11:12:19Z,45787.466886574075,37.54013,-88.97681,202.5800000000072
2025-05-10T11:12:24Z,45787.466944444444,37.54018,-88.97675,201.4999999999202
2025-05-10T11:12:29Z,45787.467002314814,37.5401,-88.97689,204.0199999999527
2025-05-10T11:12:34Z,45787.46706018518,37.54013,-88.97684,203.1199999999228
2025-05-10T11:12:40Z,45787.46712962963,37.54017,-88.97685,203.29999999997995
2025-05-10T11:12:45Z,45787.46719,37.54014,-88.97691,204.38000000006696
2025-05-10T11:12:50Z,45787.46724537037,37.54015,-88.97687,203.66000000009421
2025-05-10T11:12:55Z,45787.46730324074,37.54019,-88.97679,202.21999999989293
2025-05-10T11:13:15Z,45787.46753472222,37.54027,-88.97673,201.14000000006172
2025-05-10T11:13:25Z,45787.46765046296,37.54029,-88.97667,200.10399999997048
2025-05-10T11:13:35Z,45787.46776620371,37.5403,-88.97659,198.72208000003795
2025-05-10T11:13:55Z,45787.467997685184,37.54036,-88.97656,198.4896640001054
2025-05-10T11:14:11Z,45787.46818287037,37.5404,-88.97655,198.52480000004255
2025-05-10T11:14:39Z,45787.468506944446,37.54112,-88.9758,184.1868800005177
2025-05-10T11:14:45Z,45787.46857638889,37.54116,-88.97582,184.29113599998993
2025-05-10T11:14:50Z,45787.46863425926,37.54118,-88.97584,184.67571200022286
2025-05-10T11:14:54Z,45787.468680555554,37.54124,-88.97584,182.54681600007535
2025-05-10T11:15:01Z,45787.46876157408,37.54125,-88.97583,181.79000000019647
2025-05-10T11:15:06Z,45787.468819444446,37.54127,-88.97582,180.4641920000221
2025-05-10T11:15:11Z,45787.468877314815,37.54129,-88.97582,179.76838400004954
2025-05-10T11:15:16Z,45787.468935185185,37.5413,-88.97585,180.74479999981784
2025-05-10T11:15:20Z,45787.468981481485,37.54135,-88.9759,180.8383999998053
2025-05-10T11:15:25Z,45787.469039351854,37.54066,-88.97642,197.86611200008133
2025-05-10T11:17:10Z,45787.47025462963,37.54156,-88.9761,178.3692800002478
2025-05-10T11:17:14Z,45787.470300925925,37.5417,-88.97605,170.15120000005544
2025-05-10T11:17:42Z,45787.47063,37.54095,-88.97642,197.20592000004086
2025-05-10T11:17:52Z,45787.47074074074,37.54082,-88.97642,198.50662400006644
2025-05-10T11:18:02Z,45787.47085648148,37.54079,-88.97649,199.60721599997638
2025-05-10T11:18:23Z,45787.47109953704,37.5408,-88.97651,200.00768000006752
2025-05-10T11:19:01Z,45787.47153935185,37.54198,-88.9768,169.55743999994598
2025-05-10T11:19:06Z,45787.471597222226,37.54195,-88.9768,170.36960000001164
2025-05-10T11:19:10Z,45787.47164351852,37.5419,-88.97682,174.07296000013426
2025-05-10T11:19:16Z,45787.471712962964,37.54195,-88.97676,170.51072000000633
2025-05-10T11:19:22Z,45787.47178240741,37.54205,-88.97674,167.7963199998947
2025-05-10T11:19:34Z,45787.471921296295,37.542,-88.9769,168.7279999999574
2025-05-10T11:19:39Z,45787.471979166665,37.54205,-88.97689,167.46151999992165
2025-05-10T11:19:46Z,45787.47206018519,37.54203,-88.97694,167.85507200008064
2025-05-10T11:19:59Z,45787.47221064815,37.54216,-88.97719,165.4519999999095
2025-05-10T11:20:05Z,45787.472280092596,37.54223,-88.97733,164.64227199990358
2025-05-10T11:20:13Z,45787.47237268519,37.54145,-88.97703,196.58024000002692
2025-05-10T11:20:36Z,45787.47263888889,37.54105,-88.97683,201.91064000014032
2025-05-10T11:21:30Z,45787.47326388889,37.54133,-88.97706,198.5998079999424
2025-05-10T11:21:48Z,45787.47347222222,37.54185,-88.97727,178.30744000024066
2025-05-10T11:21:53Z,45787.47353009259,37.54244,-88.97761,161.03939200001824
2025-05-10T11:21:58Z,45787.473587962966,37.54247,-88.97759,160.54302399996368
2025-05-10T11:22:13Z,45787.473761574074,37.54196,-88.97726,170.10969599991597
2025-05-10T11:23:47Z,45787.47484953704,37.54143,-88.97676,195.7937280000176
2025-05-10T11:25:16Z,45787.47587962963,37.54323,-88.97664,173.93769600011984
2025-05-10T11:25:47Z,45787.47623842592,37.54183,-88.97671,179.6888160001984
2025-05-10T11:25:59Z,45787.476377314815,37.54344,-88.97633,175.9645119999208
2025-05-10T11:26:04Z,45787.476435185185,37.54256,-88.97651,163.8312959999724
2025-05-10T11:26:13Z,45787.476539351854,37.54203,-88.97664,168.37356800010812
2025-05-10T11:26:47Z,45787.47693287037,37.54336,-88.97628,173.8180479999781
2025-05-10T11:27:47Z,45787.477627314816,37.5434,-88.97617,174.9236799999906
2025-05-10T11:27:59Z,45787.47777,37.54342,-88.97629,175.2782079999472
2025-05-10T11:28:09Z,45787.47788194445,37.54338,-88.97617,174.75577600000807
2025-05-10T11:28:27Z,45787.47809027778,37.54341,-88.9762,175.01152000001937
2025-05-10T11:29:57Z,45787.47913194444,37.54344,-88.97618,175.3035519999663
2025-05-10T11:30:19Z,45787.47938657407,37.54362,-88.97638,182.9710720000982
2025-05-10T11:30:39Z,45787.47961805556,37.54352,-88.97637,179.0933440000779
2025-05-10T11:30:49Z,45787.479733796295,37.54342,-88.97616,175.07603199997223
2025-05-10T11:31:09Z,45787.47996527778,37.54337,-88.97633,173.78017600007084
2025-05-10T11:31:19Z,45787.48008101852,37.54335,-88.97639,172.69127999972827
2025-05-10T11:31:29Z,45787.48019675926,37.54323,-88.97648,171.0438719999528
2025-05-10T11:32:08Z,45787.48064814815,37.54346,-88.9762,175.64512000008207
2025-05-10T11:32:20Z,45787.480787037035,37.5435,-88.97626,176.92959999998706
2025-05-10T11:32:27Z,45787.48086805556,37.54348,-88.97623,176.2018240000513
2025-05-10T11:32:39Z,45787.48100694444,37.54352,-88.97627,177.5122240000127
2025-05-10T11:33:09Z,45787.481354166666,37.54359,-88.97608,175.1800960000171
2025-05-10T11:33:19Z,45787.481469907405,37.54356,-88.97606,175.45484799996837
2025-05-10T11:33:58Z,45787.48192,37.54372,-88.9759,176.9987199999667
2025-05-10T11:34:09Z,45787.48204861111,37.54373,-88.97612,179.49491199974315
2025-05-10T11:34:39Z,45787.482395833336,37.54388,-88.97598,181.03993600022355
2025-05-10T11:34:49Z,45787.482511574075,37.54386,-88.97595,179.8628799999725
2025-05-10T11:34:59Z,45787.482627314814,37.54385,-88.976,180.90399999995546
2025-05-10T11:35:29Z,45787.48297453704,37.54377,-88.97593,178.0155040001096
2025-05-10T11:35:39Z,45787.483090277776,37.5438,-88.97597,179.1990400000194
2025-05-10T11:35:59Z,45787.48332175926,37.54371,-88.97597,177.44036799997687
2025-05-10T11:36:29Z,45787.483668981484,37.54379,-88.97594,178.48566399992214
2025-05-10T11:37:11Z,45787.48415509259,37.54372,-88.97588,176.8167040000372
2025-05-10T11:37:18Z,45787.48423611111,37.54372,-88.97593,177.27174400005498
2025-05-10T11:37:39Z,45787.48447916667,37.54382,-88.97595,179.17455999988883
2025-05-10T11:37:59Z,45787.48471064815,37.54374,-88.97593,177.56924800005558
2025-05-10T11:38:09Z,45787.484826388885,37.54371,-88.97586,176.56758399996022
2025-05-10T11:38:19Z,45787.48494212963,37.54365,-88.97587,176.17431999999667
2025-05-10T11:38:59Z,45787.48540509259,37.54365,-88.97578,177.2958399999938
2025-05-10T11:39:29Z,45787.48575231482,37.54382,-88.97593,178.75926400005991
2025-05-10T11:39:59Z,45787.48609953704,37.54373,-88.97593,177.4204960000022
2025-05-10T11:40:29Z,45787.486446759256,37.54385,-88.97601,181.14664000003134
2025-05-10T11:40:49Z,45787.48667824074,37.54383,-88.97589,178.0307680001474
2025-05-10T11:40:59Z,45787.48679398148,37.54372,-88.97569,178.58809599999313
2025-05-10T11:41:09Z,45787.486909722225,37.54377,-88.97583,176.6079519999855
2025-05-10T11:41:19Z,45787.487025462964,37.54371,-88.97583,176.410096
2025-05-10T11:41:29Z,45787.48714,37.54376,-88.9759,177.45375999992902
2025-05-10T11:41:39Z,45787.48725694444,37.54376,-88.97583,176.57497599997322
2025-05-10T11:41:49Z,45787.48737268519,37.54388,-88.97602,182.15046400018838
2025-05-10T11:41:59Z,45787.487488425926,37.54386,-88.97597,180.37148800013907
2025-05-10T11:42:09Z,45787.487604166665,37.54378,-88.97596,178.64723199997582
2025-05-10T11:42:49Z,45787.48806712963,37.54361,-88.97571,179.13644799980943
2025-05-10T11:43:19Z,45787.48841435185,37.54367,-88.97574,178.06537599996986
2025-05-10T11:43:29Z,45787.488530092596,37.54377,-88.97584,176.67155200008585
2025-05-10T11:43:48Z,45787.48875,37.54375,-88.97599,178.4740000000107
2025-05-10T11:44:29Z,45787.489224537036,37.54366,-88.97599,176.5053760000504
2025-05-10T11:44:39Z,45787.489340277774,37.54362,-88.97598,175.6560639999229
2025-05-10T11:44:59Z,45787.48957175926,37.54351,-88.97599,176.70563200008618
2025-05-10T11:45:18Z,45787.48979166667,37.5435,-88.97605,175.9239999999784
2025-05-10T11:45:50Z,45787.49016203704,37.5436,-88.97617,176.60271999987884
2025-05-10T11:46:09Z,45787.490381944444,37.54359,-88.97609,175.12220800000057
2025-05-10T11:46:29Z,45787.49061342593,37.54356,-88.97606,175.45484799996837
2025-05-10T11:46:39Z,45787.49072916667,37.54359,-88.9761,175.06432
2025-05-10T11:46:49Z,45787.49084490741,37.54367,-88.9763,182.1275199998269
2025-05-10T11:46:59Z,45787.490960648145,37.54357,-88.97622,177.4978239999907
2025-05-10T11:47:58Z,45787.491643518515,37.5434,-88.97616,174.93663999999717
2025-05-10T11:48:10Z,45787.49178240741,37.54343,-88.97616,175.14572799998444
2025-05-10T11:48:39Z,45787.492118055554,37.54353,-88.97627,177.7387359999237
2025-05-10T11:48:50Z,45787.49224537037,37.54348,-88.97625,176.40399999997868
2025-05-10T11:49:09Z,45787.49246527778,37.54339,-88.97624,174.64921600003007
2025-05-10T11:49:30Z,45787.49270833333,37.54334,-88.97625,173.63200000007907
2025-05-10T11:49:39Z,45787.49281,37.54336,-88.97627,173.88803200000046
2025-05-10T11:50:30Z,45787.49340277778,37.54333,-88.97634,172.46723200002836
2025-05-10T11:50:51Z,45787.49364583333,37.54324,-88.97627,172.51388799998895
2025-05-10T11:50:58Z,45787.493726851855,37.54309,-88.97651,166.3005119999954
2025-05-10T11:51:10Z,45787.49386574074,37.54318,-88.97627,172.018816
2025-05-10T11:51:18Z,45787.49395833333,37.54299,-88.97614,176.37344000001946
2025-05-10T11:52:50Z,45787.49502314815,37.54319,-88.97635,169.60264000016357
2025-05-10T11:54:09Z,45787.49594,37.54266,-88.97633,167.7279999998998
2025-05-10T11:54:14Z,45787.49599537037,37.54269,-88.97631,168.55600000003415
2025-05-10T11:54:26Z,45787.49613425926,37.54272,-88.97633,168.8079999999868
2025-05-10T11:54:40Z,45787.496296296296,37.54274,-88.97634,169.02400000013267
2025-05-10T11:54:47Z,45787.49637731481,37.54276,-88.97633,169.52799999995955
2025-05-10T11:54:52Z,45787.49643518519,37.54282,-88.97632,169.76095999998188
2025-05-10T11:54:57Z,45787.49649305556,37.54284,-88.97629,170.32543999987084
2025-05-10T11:55:07Z,45787.49661,37.54285,-88.97654,165.54463999999692
2025-05-10T11:55:12Z,45787.496666666666,37.54295,-88.97641,166.34672000002007
2025-05-10T11:55:18Z,45787.49673611111,37.54293,-88.97639,166.79715200007246
2025-05-10T11:55:37Z,45787.49695601852,37.54293,-88.97637,167.45263999992247
2025-05-10T11:55:41Z,45787.49700231481,37.5429,-88.97638,167.50879999977755
2025-05-10T11:55:50Z,45787.49710648148,37.54292,-88.97638,167.24383999977158
2025-05-10T11:55:55Z,45787.49716435185,37.54292,-88.97632,169.21375999994834
2025-05-10T11:56:00Z,45787.49722222222,37.54289,-88.97626,171.11456000010526
2025-05-10T11:56:05Z,45787.49728009259,37.54286,-88.9762,172.54879999983046
2025-05-10T11:56:14Z,45787.49738425926,37.54283,-88.97606,176.64585599984358
2025-05-10T11:56:19Z,45787.49744212963,37.54221,-88.9761,162.20095999999407
2025-05-10T11:57:29Z,45787.498252314814,37.54276,-88.97609,173.77136000006524
2025-05-10T11:58:30Z,45787.49895833333,37.54275,-88.97605,175.57999999991208
2025-05-10T11:58:39Z,45787.49906,37.54277,-88.97613,172.58799999998382
2025-05-10T11:59:28Z,45787.49962962963,37.54153,-88.97558,164.11414399984182
2025-05-10T11:59:41Z,45787.49978009259,37.54251,-88.97605,169.35919999998595
2025-05-10T11:59:48Z,45787.49986111111,37.54138,-88.97567,168.956288
2025-05-10T12:00:17Z,45787.50019675926,37.54164,-88.97553,164.24550399992145
2025-05-10T12:00:50Z,45787.50058,37.54252,-88.97603,170.03024000020625
2025-05-10T12:00:57Z,45787.500659722224,37.5413,-88.97556,164.2198400000932
2025-05-10T12:01:40Z,45787.50115740741,37.54239,-88.97593,168.36761599985368
2025-05-10T12:01:48Z,45787.50125,37.54251,-88.97601,170.1310399999568
2025-05-10T12:01:52Z,45787.501296296294,37.54116,-88.97494,166.0222079999243
2025-05-10T12:01:58Z,45787.50136574074,37.54115,-88.9749,166.07520000001554
2025-05-10T12:02:02Z,45787.50141203704,37.54112,-88.97484,165.3356159999772
2025-05-10T12:02:07Z,45787.50146990741,37.54111,-88.9748,165.01599999995233
2025-05-10T12:02:32Z,45787.501759259256,37.54087,-88.97444,168.33145599992994
2025-05-10T12:02:39Z,45787.50184027778,37.54094,-88.97452,169.92172800000134
2025-05-10T12:02:56Z,45787.50203703704,37.54088,-88.97446,168.6602880000534
2025-05-10T12:03:30Z,45787.502430555556,37.54068,-88.97446,172.7556479998323
2025-05-10T12:03:36Z,45787.5025,37.54072,-88.97447,171.4141439999453
2025-05-10T12:03:56Z,45787.50273148148,37.54104,-88.97429,179.26163200026602
2025-05-10T12:04:16Z,45787.502962962964,37.54068,-88.97446,172.7556479998323
2025-05-10T12:04:36Z,45787.50319444444,37.54088,-88.97441,168.8268160000313
2025-05-10T12:04:56Z,45787.50342592593,37.54078,-88.97456,170.07148800005004
2025-05-10T12:05:09Z,45787.50357638889,37.54075,-88.97439,169.9215999998974
2025-05-10T12:05:16Z,45787.503657407404,37.54075,-88.97435,169.86399999989678
2025-05-10T12:05:45Z,45787.50399305556,37.54091,-88.97449,169.45430399988777
2025-05-10T12:06:14Z,45787.504328703704,37.54075,-88.97413,169.45479999990064
2025-05-10T12:06:22Z,45787.50442,37.54077,-88.97403,168.4427679999363
2025-05-10T12:06:50Z,45787.504745370374,37.5408,-88.97403,167.5187200000852
2025-05-10T12:07:00Z,45787.50486111111,37.54078,-88.974,168.09760000005969
2025-05-10T12:07:05Z,45787.50491898148,37.54076,-88.97392,168.4149760000451
2025-05-10T12:07:09Z,45787.504965277774,37.54074,-88.97389,168.6854079999947
2025-05-10T12:07:20Z,45787.50509259259,37.54076,-88.97391,168.38444800003433
2025-05-10T12:08:38Z,45787.50599537037,37.5407,-88.97398,170.17407999994987
2025-05-10T12:08:58Z,45787.50622685185,37.54067,-88.97391,170.17681600006668
2025-05-10T12:09:18Z,45787.50645833334,37.54067,-88.97399,171.07422400004225
2025-05-10T12:10:02Z,45787.50696759259,37.54068,-88.97401,171.00870400001756
2025-05-10T12:10:12Z,45787.50708333333,37.5407,-88.97402,170.51391999993314
2025-05-10T12:10:41Z,45787.507418981484,37.54076,-88.97399,168.6286720000336
2025-05-10T12:10:48Z,45787.5075,37.54071,-88.97408,170.67030400010776
2025-05-10T12:11:09Z,45787.507743055554,37.54065,-88.97396,171.22672000008308
2025-05-10T12:11:16Z,45787.50782407408,37.54066,-88.97392,170.49721600002843
2025-05-10T12:11:29Z,45787.50797453704,37.54067,-88.97404,171.63510400006686
2025-05-10T12:11:42Z,45787.50813,37.54069,-88.97397,170.34270399999912
2025-05-10T12:12:00Z,45787.50833333333,37.5407,-88.97414,171.53344000000362
2025-05-10T12:12:10Z,45787.50844907408,37.54066,-88.97413,173.0434239999259
2025-05-10T12:12:49Z,45787.50890046296,37.54065,-88.97413,173.44216000005463
2025-05-10T12:13:00Z,45787.50902777778,37.54079,-88.97404,167.83004799996223
2025-05-10T12:13:35Z,45787.50943287037,37.5406,-88.97396,172.44928000014755
2025-05-10T12:13:50Z,45787.50960648148,37.54062,-88.97398,172.27532800003894
2025-05-10T12:14:59Z,45787.510405092595,37.54056,-88.97389,171.94355199995522
2025-05-10T12:15:04Z,45787.510462962964,37.54059,-88.97384,173.73347200018435
2025-05-10T12:23:29Z,45787.51630787037,37.54064,-88.97391,170.77427199998436
2025-05-10T12:23:33Z,45787.51635416667,37.54062,-88.97394,171.64518400005176
2025-05-10T12:24:24Z,45787.51694444445,37.5407,-88.9739,169.49439999998336
2025-05-10T12:24:28Z,45787.51699074074,37.5407,-88.97393,169.74927999994063
2025-05-10T12:24:42Z,45787.51715277778,37.54062,-88.97404,173.22054400013164
2025-05-10T12:25:03Z,45787.51739583333,37.54055,-88.97404,175.6513599998273
2025-05-10T12:25:19Z,45787.51758101852,37.54053,-88.97399,176.0155360002402
2025-05-10T12:26:09Z,45787.518159722225,37.54044,-88.97418,185.49990400022116
2025-05-10T12:26:40Z,45787.51851851852,37.54043,-88.97421,186.19153599995715
2025-05-10T12:27:07Z,45787.51883101852,37.54065,-88.97419,173.89312000003324
2025-05-10T12:27:13Z,45787.518900462965,37.54052,-88.97426,180.09702399994455
